Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Vehicle_condition,multiple_deliveries,Time_order_hour,Time_order_min,Time_order_picked_hour,Time_order_picked_min,Weather_conditions,Road_traffic_density,Festival,City,Time_taken (min)
4695,24.0,4.7,0.0,0.0,0.04,0.04,1,1.0,12.0,50.0,12.0,55.0,Fog,High,No,Urban,23
1219,28.0,4.6,26.473698,80.352677,26.533698,80.412677,1,1.0,21.0,20.0,21.0,25.0,Sandstorms,Jam,No,Semi-Urban,11
8824,36.0,4.9,21.17106,72.789292,21.23106,72.849292,1,0.0,19.0,30.0,19.0,35.0,Sandstorms,Jam,No,Metropolitian,29
5408,34.0,3.5,26.921411,75.793604,27.011411,75.883604,1,1.0,23.0,15.0,23.0,30.0,Fog,Low,No,Metropolitian,35
2729,35.0,4.6,23.359407,85.325055,23.369407,85.335055,1,1.0,0.458333333,35.0,11.0,10.0,Windy,Low,No,Metropolitian,27
5754,35.0,4.7,17.458998,78.500366,17.468998,78.510366,2,0.0,9.0,25.0,9.0,30.0,Sunny,Low,No,Metropolitian,18
23689,32.0,5.0,0.0,0.0,0.02,0.02,0,0.0,8.0,40.0,8.0,45.0,Sunny,Low,No,Metropolitian,28
14228,28.0,4.8,18.994049,72.825203,19.084049,72.915203,2,1.0,19.0,25.0,19.0,35.0,Sandstorms,Jam,No,Metropolitian,22
10559,33.0,4.5,25.450377,81.834236,25.560377,81.944236,2,1.0,17.0,35.0,17.0,45.0,Fog,Medium,No,Metropolitian,30
42824,29.0,4.8,22.751857,75.866699,22.791857,75.906699,2,1.0,15.0,40.0,15.0,55.0,Fog,Medium,No,Urban,18
16390,25.0,4.8,23.233219,77.433571,23.363219,77.563571,1,1.0,23.0,20.0,23.0,35.0,Sandstorms,Low,No,Metropolitian,18
22703,39.0,4.9,17.430448,78.418213,17.500448,78.488213,2,0.0,18.0,35.0,18.0,50.0,Windy,Medium,No,Urban,21
6830,38.0,4.6,26.921411,75.793604,26.951411,75.823604,0,0.0,21.0,25.0,21.0,35.0,Sunny,Jam,No,Metropolitian,23
2507,30.0,4.7,11.02091,76.940432,11.07091,76.990432,1,1.0,18.0,35.0,22.0,55.0,Stormy,Low,No,Metropolitian,19
4926,28.0,4.6,12.975377,77.696664,12.985377,77.706664,0,1.0,8.0,15.0,8.0,20.0,Cloudy,Low,No,Metropolitian,23
3927,26.0,4.7,30.361281,78.068022,30.441281,78.148022,2,0.0,17.0,10.0,17.0,15.0,Fog,Medium,No,Metropolitian,35
4074,24.0,4.9,22.761226,75.887522,22.811226,75.937522,1,0.0,22.0,15.0,22.0,25.0,Stormy,Low,No,Semi-Urban,11
15006,27.0,4.6,12.3085,76.665808,12.3585,76.715808,0,1.0,19.0,20.0,19.0,30.0,Sandstorms,Jam,No,Metropolitian,32
5982,20.0,4.8,11.022477,76.995667,11.112477,77.085667,2,1.0,23.0,50.0,1.0,30.0,Fog,Low,No,Urban,20
11581,24.0,4.9,27.159795,78.04299,27.299795,78.18299,0,1.0,19.0,50.0,19.0,55.0,Sandstorms,Jam,No,Metropolitian,29
4930,31.0,4.2,12.316967,76.603067,12.386967,76.673067,0,1.0,19.0,45.0,19.0,50.0,Stormy,Jam,No,Semi-Urban,53
15990,31.0,4.7,12.979166,77.640709,13.029166,77.690709,2,1.0,23.0,25.0,23.0,35.0,Cloudy,Low,No,Metropolitian,16
39838,20.0,4.9,17.422819,78.449578,17.442819,78.469578,1,1.0,11.0,35.0,11.0,45.0,Sandstorms,High,No,Metropolitian,26
20678,39.0,4.5,12.972532,77.608179,13.082532,77.718179,1,0.0,20.0,25.0,20.0,40.0,Sunny,Jam,No,Metropolitian,34
11760,31.0,4.8,0.0,0.0,0.05,0.05,2,1.0,0.958333333,35.0,23.0,5.0,Windy,Low,No,Metropolitian,25
40449,20.0,4.5,22.53796,88.349843,22.54796,88.359843,1,1.0,11.0,50.0,12.0,5.0,Windy,High,No,Metropolitian,16
9720,29.0,4.8,23.211529,77.419399,23.291529,77.499399,1,0.0,22.0,15.0,22.0,20.0,Sandstorms,Low,No,Urban,11
24407,39.0,5.0,22.753839,75.897429,22.793838,75.937429,2,0.0,14.0,10.0,14.0,25.0,Sunny,High,No,Metropolitian,23
5626,28.0,4.9,23.359407,85.325055,23.469407,85.435055,1,0.0,23.0,20.0,23.0,25.0,Cloudy,Low,No,Metropolitian,26
23783,38.0,4.6,23.369746,85.33982,23.429746,85.39982,2,0.0,22.0,10.0,22.0,25.0,Stormy,Low,No,Metropolitian,27
26034,27.0,4.5,12.299524,76.64262,12.349524,76.69262,1,0.0,18.0,50.0,19.0,5.0,Fog,Medium,No,Urban,10
12545,21.0,4.8,13.026286,80.275235,13.086286,80.335235,0,0.0,23.0,45.0,1.0,30.0,Sunny,Low,No,Urban,12
2541,20.0,3.1,22.310237,73.158921,22.390237,73.238921,2,1.0,1.0,35.0,24.0,10.0,Sunny,Low,No,Metropolitian,41
20110,20.0,4.8,0.0,0.0,0.13,0.13,2,1.0,23.0,35.0,23.0,40.0,Stormy,Low,No,Metropolitian,18
13831,30.0,4.9,19.120083,72.907385,19.170083,72.957385,2,1.0,22.0,25.0,22.0,35.0,Stormy,Low,No,Metropolitian,21
29317,38.0,4.5,15.303897,73.914336,15.413897,74.024336,2,0.0,19.0,35.0,19.0,50.0,Windy,Jam,No,Metropolitian,40
24700,35.0,4.8,21.173493,72.801953,21.263493,72.891953,1,1.0,17.0,20.0,17.0,30.0,Windy,Medium,No,Urban,29
24022,34.0,4.7,12.933298,77.614293,12.943298,77.624293,0,1.0,10.0,15.0,10.0,30.0,Sunny,Low,No,Metropolitian,29
29059,33.0,4.9,12.972793,80.249982,13.062793,80.339982,0,0.0,23.0,55.0,24.0,10.0,Sunny,Low,No,Metropolitian,21
3947,26.0,4.6,12.933284,77.615428,12.943284,77.625428,2,0.0,11.0,10.0,11.0,25.0,Windy,High,No,Metropolitian,26
5544,30.0,4.7,22.308096,73.167753,22.398096,73.257753,2,1.0,18.0,35.0,22.0,55.0,Windy,Low,No,Metropolitian,29
23229,24.0,4.5,12.326356,76.619103,12.436356,76.729103,1,0.0,1.0,35.0,24.0,5.0,Stormy,Low,No,Metropolitian,17
8742,24.0,4.8,0.0,0.0,0.07,0.07,2,0.0,23.0,25.0,23.0,40.0,Sandstorms,Low,No,Semi-Urban,17
2978,24.0,5.0,19.888716,75.321461,19.938716,75.371461,1,1.0,23.0,30.0,23.0,45.0,Sandstorms,Low,No,Semi-Urban,10
26181,23.0,5.0,12.933284,77.615428,13.063284,77.745428,0,1.0,18.0,15.0,18.0,30.0,Stormy,Medium,No,Metropolitian,21
16303,36.0,4.1,23.39925,85.390464,23.42925,85.420464,0,2.0,17.0,55.0,18.0,5.0,Sandstorms,Medium,No,Metropolitian,36
921,34.0,4.5,18.636215,73.751081,18.726215,73.841081,1,0.0,22.0,50.0,22.0,55.0,Sandstorms,Low,No,Metropolitian,18
42221,27.0,4.9,10.028047,76.310019,10.048047,76.330019,0,1.0,9.0,30.0,9.0,35.0,Fog,Low,No,Metropolitian,23
18058,24.0,4.9,26.88842,75.800689,26.90842,75.820689,1,0.0,10.0,10.0,10.0,25.0,Sandstorms,Low,No,Metropolitian,17
39619,23.0,4.8,30.340722,78.060221,30.350722,78.070221,0,0.0,8.0,25.0,8.0,40.0,Sunny,Low,No,Metropolitian,17
6307,22.0,4.6,18.516216,73.842527,18.566216,73.892527,1,1.0,21.0,35.0,21.0,50.0,Sunny,Jam,No,Metropolitian,13
37461,38.0,4.6,18.554382,73.798206,18.634382,73.878206,2,0.0,18.0,45.0,0.791666667,30.0,Stormy,Medium,No,Metropolitian,21
22213,30.0,4.1,0.0,0.0,0.09,0.09,2,1.0,19.0,20.0,19.0,25.0,Windy,Jam,No,Metropolitian,31
41358,29.0,4.6,17.429585,78.392621,17.449585,78.412621,0,0.0,9.0,45.0,0.416666667,30.0,Cloudy,Low,No,Urban,16
42248,23.0,4.8,17.430448,78.418213,17.490448,78.478213,0,1.0,19.0,10.0,19.0,20.0,Fog,Jam,No,Urban,29
33756,25.0,4.9,19.875522,75.367127,19.935522,75.427127,2,1.0,22.0,35.0,22.0,50.0,Sunny,Low,No,Metropolitian,18
18910,30.0,4.9,12.310972,76.659264,12.420972,76.769264,0,1.0,23.0,35.0,23.0,50.0,Sandstorms,Low,No,Metropolitian,27
35218,35.0,4.4,22.725748,75.898497,22.765747,75.938497,1,2.0,14.0,30.0,14.0,45.0,Fog,High,No,Metropolitian,39
5473,37.0,4.8,19.1093,72.825451,19.1193,72.835451,1,1.0,11.0,45.0,11.0,55.0,Cloudy,High,No,Metropolitian,28
19053,35.0,4.7,21.173343,72.792731,21.283343,72.902731,2,1.0,20.0,15.0,20.0,25.0,Windy,Jam,No,Metropolitian,27
17155,28.0,5.0,12.3085,76.665808,12.3885,76.745808,2,1.0,17.0,45.0,17.0,50.0,Windy,Medium,No,Semi-Urban,23
32565,34.0,4.6,25.457687,81.835585,25.477687,81.855585,0,1.0,8.0,15.0,8.0,25.0,Fog,Low,No,Metropolitian,28
26738,23.0,4.6,26.956431,75.776649,27.066431,75.886649,0,1.0,17.0,55.0,0.75,30.0,Cloudy,Medium,No,Urban,39
43489,23.0,4.5,13.049645,80.242268,13.089645,80.282268,2,1.0,16.0,20.0,16.0,30.0,Stormy,Medium,No,Metropolitian,22
39458,35.0,4.7,19.131141,72.813074,19.241141,72.923074,2,0.0,17.0,25.0,17.0,30.0,Sunny,Medium,No,Metropolitian,15
19739,37.0,4.4,0.0,0.0,0.02,0.02,0,1.0,9.0,20.0,9.0,25.0,Sandstorms,Low,No,Metropolitian,25
22069,36.0,4.6,19.131141,72.813074,19.14114,72.823074,0,1.0,11.0,25.0,11.0,30.0,Windy,High,No,Metropolitian,44
40920,23.0,4.8,19.121999,72.908493,19.151999,72.938493,2,1.0,22.0,55.0,23.0,5.0,Sandstorms,Low,No,Semi-Urban,15
9885,22.0,4.9,22.745049,75.892471,22.855049,76.002471,2,1.0,18.0,25.0,18.0,30.0,Sandstorms,Medium,No,Metropolitian,29
17523,20.0,4.8,11.022298,76.998349,11.152298,77.128349,1,1.0,23.0,25.0,23.0,40.0,Fog,Low,No,Metropolitian,25
19641,28.0,4.6,12.970324,77.645748,13.020324,77.695748,1,0.0,18.0,35.0,18.0,40.0,Sandstorms,Medium,No,Metropolitian,24
40499,37.0,3.8,12.321214,76.621094,12.391214,76.691094,2,1.0,21.0,20.0,21.0,35.0,Windy,Jam,No,Metropolitian,39
35069,30.0,4.8,23.374989,85.335486,23.384989,85.345486,0,0.0,11.0,25.0,11.0,40.0,Cloudy,High,No,Metropolitian,30
7137,24.0,4.5,12.934365,77.616155,12.944365,77.626155,2,0.0,8.0,30.0,8.0,45.0,Fog,Low,No,Urban,15
23471,32.0,4.6,23.371292,85.327872,23.451292,85.407872,0,1.0,18.0,20.0,18.0,30.0,Stormy,Medium,No,Urban,33
36906,20.0,5.0,0.0,0.0,0.13,0.13,0,0.0,23.0,40.0,23.0,55.0,Fog,Low,No,Metropolitian,22
36689,34.0,4.9,22.760072,75.892574,22.870072,76.002574,1,1.0,17.0,35.0,17.0,45.0,Sandstorms,Medium,No,Metropolitian,22
7378,30.0,4.7,12.949934,77.699386,13.009934,77.759386,2,1.0,18.0,35.0,23.0,35.0,Cloudy,Low,No,Urban,15
42971,22.0,4.6,11.008638,76.984311,11.038638,77.014311,2,1.0,22.0,35.0,22.0,50.0,Stormy,Low,No,Metropolitian,13
41583,27.0,4.5,12.914264,77.6784,13.044264,77.8084,2,0.0,20.0,40.0,20.0,50.0,Sunny,Jam,No,Metropolitian,19
37330,35.0,5.0,22.728163,75.884212,22.768163,75.924212,0,1.0,0.541666667,35.0,13.0,10.0,Cloudy,High,No,Metropolitian,31
29098,38.0,4.6,22.311603,73.165012,22.361603,73.215012,1,1.0,19.0,30.0,19.0,45.0,Sunny,Jam,No,Metropolitian,24
38822,34.0,4.8,21.157735,72.768778,21.167735,72.778778,2,1.0,8.0,10.0,8.0,25.0,Cloudy,Low,No,Metropolitian,18
4860,21.0,4.7,10.994136,76.963303,11.054136,77.023303,1,1.0,19.0,15.0,19.0,20.0,Sandstorms,Jam,No,Urban,25
44433,35.0,3.7,21.160522,72.771477,21.230522,72.841477,2,1.0,20.0,35.0,20.0,50.0,Windy,Jam,No,Urban,43
44394,15.0,1.0,0.0,0.0,0.07,0.07,3,0.0,18.0,35.0,17.0,40.0,Cloudy,Medium,No,Metropolitian,34
24739,26.0,4.4,0.0,0.0,0.06,0.06,0,1.0,22.0,25.0,22.0,40.0,Stormy,Low,No,Metropolitian,29
18670,22.0,4.9,17.451976,78.385883,17.461976,78.395883,0,1.0,10.0,25.0,10.0,40.0,Sunny,Low,No,Urban,10
14897,24.0,4.5,12.986047,80.218114,13.076047,80.308114,1,1.0,19.0,10.0,19.0,20.0,Cloudy,Jam,No,Metropolitian,30
4351,35.0,4.3,12.323194,76.630583,12.393194,76.700583,2,2.0,21.0,45.0,21.0,50.0,Fog,Jam,No,Metropolitian,44
14371,26.0,4.9,27.165108,78.015053,27.175108,78.025053,2,0.0,9.0,10.0,9.0,20.0,Cloudy,Low,No,Metropolitian,10
40524,25.0,4.9,0.0,0.0,0.02,0.02,2,1.0,11.0,50.0,11.0,55.0,Stormy,High,No,Metropolitian,27
22257,32.0,4.6,26.911927,75.797282,27.021927,75.907282,0,1.0,18.0,45.0,0.791666667,30.0,Cloudy,Medium,No,Metropolitian,36
23614,23.0,4.7,26.471617,80.313564,26.541617,80.383564,1,1.0,22.0,35.0,22.0,45.0,Sunny,Low,No,Metropolitian,25
2348,28.0,5.0,26.471529,80.313458,26.531529,80.373458,0,1.0,0.875,35.0,21.0,15.0,Cloudy,Jam,No,Metropolitian,24
1470,35.0,4.5,21.175104,72.804342,21.225104,72.854342,1,1.0,20.0,55.0,21.0,10.0,Fog,Jam,No,Metropolitian,25
26557,27.0,4.9,26.910262,75.783013,27.040262,75.913013,1,1.0,18.0,40.0,18.0,45.0,Windy,Medium,No,Metropolitian,21
38674,22.0,4.7,17.455894,78.375467,17.515894,78.435467,1,0.0,18.0,20.0,18.0,35.0,Windy,Medium,No,Metropolitian,28
5189,26.0,4.7,21.186608,72.794136,21.206608,72.814136,1,0.0,9.0,50.0,9.0,55.0,Cloudy,Low,No,Metropolitian,19
8456,30.0,4.8,0.0,0.0,0.06,0.06,1,1.0,17.0,40.0,17.0,55.0,Sandstorms,Medium,No,Metropolitian,25
37115,33.0,4.3,26.766536,75.837333,26.786536,75.857333,0,0.0,0.458333333,35.0,11.0,5.0,Windy,Low,No,Metropolitian,22
39072,21.0,5.0,26.913726,75.75282,26.923726,75.762821,1,0.0,10.0,45.0,0.458333333,30.0,Sandstorms,Low,No,Metropolitian,13
22705,24.0,5.0,12.972793,80.249982,13.042793,80.319982,2,1.0,21.0,40.0,21.0,55.0,Sandstorms,Jam,No,Metropolitian,17
28716,20.0,4.9,12.913041,77.683237,13.003041,77.773237,0,0.0,19.0,20.0,19.0,30.0,Stormy,Jam,No,Metropolitian,33
39422,39.0,4.1,19.103249,72.846749,19.113249,72.856749,0,1.0,10.0,15.0,10.0,30.0,Sandstorms,Low,No,Urban,21
11143,32.0,4.0,26.911378,75.789034,26.991378,75.869034,0,1.0,23.0,10.0,23.0,25.0,Fog,Low,No,Metropolitian,44
36424,23.0,4.8,18.927584,72.832585,18.957584,72.862585,2,1.0,23.0,50.0,23.0,55.0,Cloudy,Low,No,Urban,13
19228,23.0,4.7,17.451976,78.385883,17.501976,78.435883,1,0.0,21.0,45.0,21.0,55.0,Sunny,Jam,No,Metropolitian,16
32616,23.0,4.9,23.351489,85.324253,23.461489,85.434253,2,1.0,0.833333333,35.0,20.0,15.0,Cloudy,Jam,No,Urban,33
21294,34.0,4.8,18.927584,72.832585,18.987584,72.892585,0,1.0,19.0,45.0,0.833333333,30.0,Cloudy,Jam,No,Metropolitian,25
28390,35.0,4.7,17.431477,78.40035,17.501477,78.47035,2,1.0,18.0,55.0,0.791666667,30.0,Sunny,Medium,No,Urban,17
44471,39.0,4.9,22.307898,73.167788,22.367898,73.227788,2,1.0,0.958333333,35.0,23.0,15.0,Windy,Low,No,Metropolitian,26
2293,33.0,4.8,12.334022,76.618203,12.344022,76.628203,1,1.0,10.0,10.0,10.0,15.0,Sunny,Low,No,Metropolitian,19
40735,33.0,4.4,13.029198,77.570997,13.159198,77.700997,1,1.0,21.0,30.0,21.0,40.0,Cloudy,Jam,No,Metropolitian,42
15634,21.0,4.5,12.979166,77.640709,13.029166,77.690709,0,0.0,17.0,50.0,17.0,55.0,Sandstorms,Medium,No,Urban,10
12006,21.0,5.0,26.49095,80.318656,26.51095,80.338656,1,1.0,9.0,45.0,9.0,50.0,Sandstorms,Low,No,Urban,19
44557,26.0,4.6,26.471617,80.313564,26.531617,80.373564,1,1.0,23.0,45.0,1.0,30.0,Fog,Low,No,Urban,10
36703,26.0,4.8,21.175975,72.795503,21.225975,72.845503,1,1.0,18.0,40.0,18.0,50.0,Sunny,Medium,No,Metropolitian,19
18679,22.0,4.8,17.422819,78.449578,17.442819,78.469578,2,0.0,8.0,40.0,8.0,55.0,Stormy,Low,No,Metropolitian,19
43649,36.0,5.0,13.022394,80.242439,13.082394,80.302439,1,0.0,21.0,25.0,21.0,30.0,Sunny,Jam,No,Urban,15
2088,37.0,4.8,12.323194,76.630583,12.403194,76.710583,1,0.0,22.0,50.0,22.0,55.0,Fog,Low,No,Metropolitian,28
13992,24.0,4.6,13.045479,80.23311,13.135479,80.32311,1,1.0,17.0,50.0,17.0,55.0,Fog,Medium,No,Urban,27
28539,34.0,4.8,26.914142,75.805704,27.004142,75.895704,2,0.0,19.0,20.0,19.0,35.0,Stormy,Jam,No,Metropolitian,28
28849,36.0,4.9,11.003008,76.97544,11.023008,76.99544,1,0.0,9.0,35.0,9.0,45.0,Sunny,Low,No,Urban,13
10488,38.0,4.5,11.010375,76.95295,11.020375,76.96295,2,1.0,8.0,50.0,9.0,5.0,Sandstorms,Low,No,Metropolitian,26
2038,21.0,4.5,22.751857,75.866699,22.791857,75.906699,0,2.0,12.0,30.0,12.0,45.0,Sunny,High,Yes,Metropolitian,52
16344,20.0,3.8,12.939496,77.625999,12.959496,77.645999,0,2.0,11.0,55.0,12.0,5.0,Sunny,High,No,Metropolitian,40
24871,30.0,4.2,26.956431,75.776649,27.026431,75.846649,0,0.0,18.0,40.0,18.0,50.0,Sandstorms,Medium,Yes,Metropolitian,43
18173,34.0,4.6,12.337928,76.617889,12.347928,76.627889,2,2.0,11.0,10.0,11.0,25.0,Stormy,High,No,Metropolitian,34
7196,20.0,4.9,22.31279,73.170283,22.44279,73.300283,1,1.0,22.0,50.0,22.0,55.0,Cloudy,Low,No,Metropolitian,28
39605,22.0,4.7,11.022298,76.998349,11.062298,77.038349,1,1.0,16.0,45.0,16.0,50.0,Sandstorms,Medium,No,Metropolitian,23
6588,29.0,4.9,12.321214,76.621094,12.431214,76.731094,1,1.0,17.0,30.0,17.0,40.0,Cloudy,Medium,No,Metropolitian,31
17119,27.0,4.9,12.975996,80.221898,12.985996,80.231898,0,0.0,9.0,10.0,9.0,25.0,Fog,Low,No,Metropolitian,19
41553,32.0,4.9,15.496162,73.825364,15.506162,73.835364,0,0.0,0.416666667,35.0,10.0,15.0,Sunny,Low,No,Metropolitian,22
35853,35.0,3.6,22.307898,73.167788,22.377898,73.237788,2,1.0,0.916666667,35.0,22.0,5.0,Windy,Jam,No,Urban,42
2721,27.0,4.5,25.454648,81.834502,25.464648,81.844502,0,1.0,10.0,40.0,10.0,45.0,Stormy,Low,No,Metropolitian,22
39381,22.0,4.8,18.536562,73.896485,18.606562,73.966485,2,0.0,23.0,50.0,24.0,5.0,Windy,Low,No,Metropolitian,13
21921,31.0,4.8,21.186438,72.794115,21.216438,72.824115,0,1.0,21.0,15.0,21.0,30.0,Windy,Jam,No,Metropolitian,30
20483,22.0,5.0,12.934179,77.615797,12.974179,77.655797,0,1.0,12.0,30.0,12.0,45.0,Sandstorms,High,No,Metropolitian,26
14633,32.0,4.8,0.0,0.0,0.06,0.06,1,1.0,19.0,55.0,20.0,10.0,Stormy,Jam,No,Metropolitian,26
21336,29.0,4.5,0.0,0.0,0.06,0.06,2,0.0,17.0,25.0,17.0,40.0,Stormy,Medium,No,Metropolitian,27
25637,34.0,5.0,12.323978,76.627961,12.373978,76.677961,0,1.0,18.0,45.0,18.0,55.0,Sunny,Medium,No,Metropolitian,21
19743,33.0,4.1,22.526461,88.364453,22.556461,88.394453,0,1.0,18.0,25.0,18.0,35.0,Windy,Medium,No,Metropolitian,39
4523,26.0,4.8,21.170096,72.789122,21.280096,72.899122,0,0.0,21.0,50.0,0.916666667,30.0,Sunny,Jam,No,Urban,16
45406,27.0,4.8,17.431668,78.408321,17.561668,78.538321,0,1.0,21.0,55.0,22.0,10.0,Sandstorms,Jam,No,Semi-Urban,26
25580,39.0,4.6,27.16185,78.040165,27.25185,78.130165,2,1.0,22.0,10.0,22.0,20.0,Sunny,Low,No,Metropolitian,21
41199,39.0,4.6,18.546258,73.904337,18.636258,73.994337,1,0.0,17.0,50.0,0.75,30.0,Sandstorms,Medium,No,Urban,30
17656,24.0,4.8,-27.160832,78.011608,27.250832,78.101608,1,1.0,19.0,40.0,19.0,45.0,Sandstorms,Jam,No,Urban,19
26750,31.0,4.3,22.651847,75.881991,22.761847,75.991991,1,1.0,17.0,50.0,17.0,55.0,Cloudy,Medium,No,Metropolitian,40
2551,20.0,4.7,19.1093,72.825451,19.1693,72.885451,1,1.0,20.0,15.0,20.0,30.0,Windy,Jam,No,Urban,15
19305,32.0,4.0,13.02978,80.208812,13.06978,80.248812,0,1.0,13.0,40.0,13.0,50.0,Sandstorms,High,No,Metropolitian,38
30789,33.0,4.7,0.0,0.0,0.08,0.08,1,0.0,22.0,20.0,22.0,35.0,Windy,Low,No,Metropolitian,18
41327,28.0,4.6,22.75004,75.902847,22.84004,75.992847,0,2.0,18.0,15.0,18.0,25.0,Fog,Medium,No,Urban,44
33355,26.0,4.5,12.975996,80.221898,13.035996,80.281898,2,0.0,0.916666667,35.0,22.0,10.0,Cloudy,Jam,No,Metropolitian,27
10703,27.0,5.0,22.310526,73.170937,22.390526,73.250937,0,2.0,19.0,15.0,19.0,20.0,Windy,Jam,No,Metropolitian,38
29366,38.0,4.3,22.760072,75.892574,22.890072,76.022574,1,1.0,22.0,55.0,23.0,10.0,Cloudy,Low,No,Urban,37
29628,32.0,4.7,21.17106,72.789292,21.20106,72.819292,1,1.0,22.0,55.0,23.0,10.0,Windy,Low,No,Metropolitian,27
9584,28.0,4.8,13.054347,80.257221,13.134347,80.337221,2,0.0,17.0,25.0,17.0,35.0,Sandstorms,Medium,No,Metropolitian,18
25122,28.0,4.9,13.005801,80.250744,13.095801,80.340744,2,1.0,21.0,25.0,21.0,40.0,Stormy,Jam,No,Metropolitian,21
16449,34.0,4.7,0.0,0.0,0.07,0.07,2,1.0,20.0,40.0,20.0,50.0,Sandstorms,Jam,No,Metropolitian,28
22917,20.0,4.8,12.906229,77.596791,12.936229,77.626791,0,1.0,18.0,50.0,18.0,55.0,Sandstorms,Medium,No,Urban,18
28331,39.0,5.0,17.411028,78.329645,17.501028,78.419645,1,2.0,21.0,55.0,22.0,10.0,Cloudy,Jam,No,Urban,39
5469,22.0,4.6,13.054347,80.257221,13.164347,80.367221,1,1.0,17.0,10.0,17.0,20.0,Sandstorms,Medium,No,Metropolitian,27
25839,20.0,4.1,19.1093,72.825451,19.1393,72.855451,0,1.0,19.0,30.0,19.0,35.0,Sunny,Jam,No,Metropolitian,45
38464,25.0,4.6,13.022394,80.242439,13.062394,80.282439,2,1.0,15.0,40.0,15.0,50.0,Fog,Medium,No,Metropolitian,16
35590,28.0,4.7,18.563934,73.915367,18.643935,73.995367,0,1.0,18.0,20.0,18.0,25.0,Stormy,Medium,No,Metropolitian,37
34892,34.0,4.3,26.482581,80.315628,26.502581,80.335628,0,0.0,8.0,30.0,8.0,45.0,Sandstorms,Low,No,Metropolitian,29
7533,30.0,4.7,-13.086438,80.220672,13.096438,80.230672,0,1.0,18.0,35.0,9.0,55.0,Fog,Low,No,Metropolitian,26
15746,30.0,4.3,0.0,0.0,0.05,0.05,1,1.0,21.0,25.0,21.0,40.0,Fog,Jam,No,Urban,32
18691,35.0,3.7,26.483672,80.320708,26.623672,80.460708,2,1.0,21.0,30.0,21.0,45.0,Sunny,Jam,No,Metropolitian,33
38843,21.0,4.9,23.369746,85.33982,23.439746,85.40982,0,2.0,17.0,10.0,17.0,15.0,Windy,Medium,No,Metropolitian,33
27551,34.0,4.5,17.451976,78.385883,17.581976,78.515883,2,0.0,22.0,20.0,22.0,25.0,Sandstorms,Low,No,Metropolitian,18
22567,28.0,4.0,17.428294,78.404423,17.508294,78.484423,0,1.0,20.0,30.0,20.0,45.0,Stormy,Jam,No,Metropolitian,32
8151,32.0,4.7,12.325461,76.632278,12.385461,76.692278,0,1.0,17.0,40.0,17.0,45.0,Cloudy,Medium,No,Metropolitian,31
20372,23.0,4.6,23.359407,85.325055,23.409407,85.375055,0,1.0,17.0,55.0,18.0,10.0,Cloudy,Medium,No,Metropolitian,26
4671,38.0,4.7,11.022477,76.995667,11.052477,77.025667,2,1.0,20.0,15.0,20.0,20.0,Stormy,Jam,No,Urban,30
3067,21.0,4.7,11.003008,76.97544,11.013008,76.98544,2,0.0,10.0,35.0,10.0,50.0,Stormy,Low,No,Metropolitian,16
11060,25.0,4.8,26.910262,75.783013,26.970262,75.843013,2,1.0,21.0,15.0,21.0,30.0,Sandstorms,Jam,No,Urban,14
10950,26.0,4.7,13.054347,80.257221,13.104347,80.307221,1,0.0,18.0,25.0,18.0,30.0,Stormy,Medium,No,Metropolitian,20
31955,34.0,5.0,0.0,0.0,0.05,0.05,1,1.0,20.0,15.0,20.0,20.0,Sunny,Jam,No,Urban,24
17972,36.0,5.0,21.160522,72.771477,21.180522,72.791477,1,1.0,10.0,25.0,10.0,35.0,Windy,Low,No,Metropolitian,29
7575,39.0,4.6,11.02091,76.940432,11.08091,77.000432,0,1.0,23.0,45.0,23.0,50.0,Sunny,Low,No,Urban,23
36020,38.0,4.8,13.022394,80.242439,13.072394,80.292439,0,0.0,19.0,40.0,19.0,50.0,Sunny,Jam,No,Metropolitian,24
45565,21.0,4.8,19.103249,72.846749,19.133249,72.876749,2,0.0,22.0,15.0,22.0,20.0,Sunny,Low,No,Metropolitian,22
42911,37.0,3.5,19.875522,75.367127,19.955522,75.447127,2,2.0,20.0,55.0,21.0,5.0,Sandstorms,Jam,No,Metropolitian,44
21552,20.0,4.6,12.978453,77.643685,13.068453,77.733685,0,2.0,19.0,55.0,0.833333333,30.0,Fog,Jam,No,Metropolitian,40
33033,20.0,4.5,22.725748,75.898497,22.745748,75.918497,2,1.0,9.0,55.0,0.416666667,30.0,Cloudy,Low,No,Metropolitian,15
13813,32.0,4.8,23.371292,85.327872,23.441292,85.397872,1,1.0,17.0,45.0,0.75,30.0,Fog,Medium,No,Metropolitian,44
42695,31.0,5.0,23.353783,85.326967,23.433783,85.406967,2,1.0,19.0,20.0,19.0,30.0,Sunny,Jam,No,Metropolitian,22
34980,37.0,4.6,12.323225,76.630028,12.353225,76.660028,2,1.0,18.0,25.0,18.0,30.0,Cloudy,Medium,No,Urban,16
4499,33.0,4.5,26.88842,75.800689,26.97842,75.890689,2,0.0,20.0,40.0,20.0,50.0,Sunny,Jam,No,Metropolitian,18
3275,22.0,4.7,25.457116,81.859682,25.547116,81.949682,1,1.0,22.0,25.0,22.0,35.0,Fog,Low,No,Urban,22
